-1.744151310679074918e+00 -2.412747132269517980e+00 -1.000000000000000000e+00
-2.371665065312451137e+00 -2.624110828587045585e+00 -1.000000000000000000e+00
-1.775574360292691223e+00 -1.352340428679841722e+00 -1.000000000000000000e+00
-3.607015761895915773e+00 -2.798514990419316284e+00 -1.000000000000000000e+00
2.919322295940733891e+00 2.910219408870352353e+00 1.000000000000000000e+00
-4.882140754667521065e+00 -2.798559710651158383e+00 -1.000000000000000000e+00
3.375748976950470492e+00 3.222257674857996523e+00 1.000000000000000000e+00
3.561762956981864292e+00 2.874686014333010853e+00 1.000000000000000000e+00
3.196655532261351240e+00 3.406151811144376040e+00 1.000000000000000000e+00
3.285567478256026686e+00 2.624911721988386848e+00 1.000000000000000000e+00
2.617086787661789149e+00 3.116833167854760500e+00 1.000000000000000000e+00
1.951582094507104737e+00 3.491750414423322013e+00 1.000000000000000000e+00
3.148162813576945496e+00 2.757858577653541587e+00 1.000000000000000000e+00
-1.815027859561325840e+00 -1.982431204951637493e+00 -1.000000000000000000e+00
-3.827926690493423045e+00 -1.958529545101489688e+00 -1.000000000000000000e+00
1.141737928489461096e+00 3.857495219549560872e+00 1.000000000000000000e+00
-1.798371728507622613e+00 -1.801320928323346671e+00 -1.000000000000000000e+00
4.359528313752990769e+00 2.400334590878197005e+00 1.000000000000000000e+00
3.107811624786118720e+00 2.706978040270338060e+00 1.000000000000000000e+00
-2.295809890949240373e+00 -3.286097569022592424e+00 -1.000000000000000000e+00
-3.512006342477662191e+00 -2.465318632373284746e+00 -1.000000000000000000e+00
-2.881142781464454572e+00 -4.043192379196185016e+00 -1.000000000000000000e+00
3.234007493981288839e+00 2.367915131046466559e+00 1.000000000000000000e+00
-4.213012329356816466e+00 -4.218988002861389752e+00 -1.000000000000000000e+00
2.978511470783375525e+00 3.043447141231738762e+00 1.000000000000000000e+00
1.531114276421699172e+00 3.541689961857398039e+00 1.000000000000000000e+00
-3.667263006517177182e+00 -1.779491423671346606e+00 -1.000000000000000000e+00
-3.229661975768639337e+00 -1.730222253544133837e+00 -1.000000000000000000e+00
-3.800099812065083071e+00 -3.965561192812702362e+00 -1.000000000000000000e+00
3.576564599790975407e+00 2.774867444753716939e+00 1.000000000000000000e+00
-3.832190741661098521e+00 -3.664901797967860642e+00 -1.000000000000000000e+00
-3.648634419237240412e+00 -2.770626947044732447e+00 -1.000000000000000000e+00
2.025603032135010917e+00 3.432726947082688440e+00 1.000000000000000000e+00
-2.598976674723743940e+00 -1.728291459348963333e+00 -1.000000000000000000e+00
-2.141191699370079693e+00 -3.158834089073764062e+00 -1.000000000000000000e+00
-3.232829773745154345e+00 -2.787654715536079131e+00 -1.000000000000000000e+00
-3.645343605045085145e+00 -2.553151134177608750e+00 -1.000000000000000000e+00
-4.688667710358922491e+00 -4.106483706971554071e+00 -1.000000000000000000e+00
4.065528334711974168e+00 2.511105964841853222e+00 1.000000000000000000e+00
1.121575283592902483e+00 4.084713482838653320e+00 1.000000000000000000e+00
-2.550701033769692927e+00 -2.956899660337152458e+00 -1.000000000000000000e+00
-1.491097587498465549e+00 -3.127120357758165881e+00 -1.000000000000000000e+00
2.415417957344430544e+00 2.951312666256343586e+00 1.000000000000000000e+00
2.286357161833926455e+00 3.442285437042556406e+00 1.000000000000000000e+00
3.114149582288132212e+00 3.083750536575556644e+00 1.000000000000000000e+00
2.707307798938455079e+00 3.054201431187336890e+00 1.000000000000000000e+00
3.439487445331625093e+00 2.899700140376285429e+00 1.000000000000000000e+00
4.266211474106504475e+00 2.364189465787451372e+00 1.000000000000000000e+00
2.989650273725693808e+00 3.727488407332911535e+00 1.000000000000000000e+00
-3.196440332838021092e+00 -3.414580326478772410e+00 -1.000000000000000000e+00
