4.621675007572778604e-02 8.788295127801067919e-01 1.000000000000000000e+00
-8.615318045002240410e-01 -1.423239954769368154e+00 2.000000000000000000e+00
2.317322146805012917e+00 2.904906350320018760e+00 1.000000000000000000e+00
4.991706338185133429e-01 -1.261957292090709837e+00 1.000000000000000000e+00
4.780778609201101204e-01 1.050510326629620295e+00 1.000000000000000000e+00
1.300291685368379468e+00 7.463669661533618438e-01 1.000000000000000000e+00
1.009432850083122668e+00 -1.891221974678586992e+00 2.000000000000000000e+00
-7.084865201708976379e-01 -6.569323842950459680e-01 0.000000000000000000e+00
9.422197942156484984e-01 8.351324549058725122e-02 2.000000000000000000e+00
6.064935788837451103e-01 4.923320385702281143e-01 1.000000000000000000e+00
2.133400071767999506e+00 -2.031247942252975225e+00 2.000000000000000000e+00
-2.234983567611439348e+00 -5.185009109095206625e-01 2.000000000000000000e+00
-3.026180852744597694e-01 9.861886607016623341e-02 0.000000000000000000e+00
5.728933015253676597e-01 -1.609848868633907415e-01 2.000000000000000000e+00
1.486909824429646587e+00 -6.187535299452224802e-01 2.000000000000000000e+00
1.283958407327288942e+00 -2.595850272897757272e+00 2.000000000000000000e+00
1.186360924306981701e+00 -1.980946657154770918e+00 2.000000000000000000e+00
2.051444840292686589e+00 -8.512531975868457002e-01 2.000000000000000000e+00
7.036987609206458716e-01 -2.093922474910050902e+00 2.000000000000000000e+00
1.341986005202543852e+00 1.378724712153522880e-02 2.000000000000000000e+00
4.963416724002122082e-01 3.502935819133226047e-01 1.000000000000000000e+00
2.585432630098068785e+00 -1.356170744212042534e+00 2.000000000000000000e+00
1.983701834110961348e+00 2.296509479685793220e-01 1.000000000000000000e+00
1.455273559786351978e+00 8.180995853562550435e-01 1.000000000000000000e+00
8.604733846413944454e-01 -1.518887037401405848e+00 0.000000000000000000e+00
-1.057310047463404068e+00 -1.041184045786436085e+00 0.000000000000000000e+00
-1.481395993839592196e+00 7.276180412470742986e-01 2.000000000000000000e+00
-1.149053815355834729e+00 -1.337117399096250825e+00 0.000000000000000000e+00
-1.567645400210158080e+00 -1.220792647962817501e+00 0.000000000000000000e+00
-4.095561689030522423e-01 1.245146637695712100e-01 1.000000000000000000e+00
-1.408047857611235187e+00 -1.467994079859487488e+00 0.000000000000000000e+00
2.847995848447537615e-02 -7.774319999972245654e-03 0.000000000000000000e+00
2.348205075044230705e-01 -1.187839471563736371e-01 2.000000000000000000e+00
-1.591978163255771683e+00 -1.538516067805923093e+00 0.000000000000000000e+00
8.613260568579916843e-02 -1.141798747318623519e+00 2.000000000000000000e+00
1.050254151361292632e+00 1.522727860359423646e+00 1.000000000000000000e+00
1.017195760956106643e+00 -8.904248707238242577e-01 2.000000000000000000e+00
-1.384558670109359291e-02 2.372727457195282774e-01 0.000000000000000000e+00
2.384011849841764619e+00 1.982527159661249927e+00 1.000000000000000000e+00
6.511219693139789211e-01 7.816620403142744422e-01 0.000000000000000000e+00
5.884647899108890190e-01 1.656247076223862802e+00 1.000000000000000000e+00
-5.975334346508579531e-01 -6.093484814474487976e-01 0.000000000000000000e+00
5.234683663962764744e-01 -6.263220863420719819e-01 1.000000000000000000e+00
-1.150893989980706689e+00 -1.471303572366477574e+00 0.000000000000000000e+00
-5.483546851364919927e-01 -1.985262293971208791e+00 2.000000000000000000e+00
-4.223134910389148011e-02 -1.655539116386484100e-01 1.000000000000000000e+00
1.522389130196889706e+00 -4.486735123804611036e-01 2.000000000000000000e+00
-5.479011215397671108e-01 -1.129566646869529567e+00 0.000000000000000000e+00
5.949744352583604678e-01 1.536942111044733661e+00 1.000000000000000000e+00
-1.454435021877976464e+00 -1.241150244299551453e+00 0.000000000000000000e+00
-7.662043848744393149e-02 -1.965689190715856904e-01 0.000000000000000000e+00
-3.211211101181326022e-01 3.689181434991473107e-01 2.000000000000000000e+00
-3.864012494823071964e-01 -4.580105824713731622e-02 0.000000000000000000e+00
-6.816011024148416197e-03 5.656648194257307694e-02 1.000000000000000000e+00
-1.023163009606642637e+00 -4.519609408928759176e-01 0.000000000000000000e+00
-1.579718182288416539e+00 -1.674755393136276638e+00 2.000000000000000000e+00
2.010267467866393432e+00 -2.483687335272012575e+00 2.000000000000000000e+00
-1.094144188866485790e+00 -1.208537488931112014e+00 0.000000000000000000e+00
-4.925116282804917756e-01 -8.930226672783280195e-01 0.000000000000000000e+00
1.678113744925449735e+00 1.378527013594055273e+00 1.000000000000000000e+00
2.666058823920565590e+00 2.306171434322440206e+00 1.000000000000000000e+00
2.524833686496381624e+00 -1.597188912127027294e+00 2.000000000000000000e+00
2.205750819851570288e+00 -1.930492345217149852e+00 2.000000000000000000e+00
1.749807595288670026e+00 3.773743984308572053e+00 1.000000000000000000e+00
2.635778729459691272e-01 -3.589749346010604469e-01 1.000000000000000000e+00
-1.940295847700046705e+00 -2.165605900535676476e+00 0.000000000000000000e+00
1.856720795087817288e+00 3.823702449064196873e-01 1.000000000000000000e+00
1.420992277420003447e+00 -1.260013253514639109e-01 1.000000000000000000e+00
